2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
3.0294739205685884E-14 2.739396102184237E-15 
3.0294739205685884E-14 2.739396102184237E-15 
2.3132974634063742E-14 2.7498635700071615E-15 
