1.4595083887680464E-15 2.1476585007208147E-16 
6.792843707377311E-17 5.651620130235147E-14 
6.792843707377311E-17 5.651620130235147E-14 
1.4595083887680464E-15 2.1476585007208147E-16 
4.0610823954313764E-16 2.5990488581061853E-16 
4.0610823954313764E-16 2.5990488581061853E-16 
1.4595083887680464E-15 2.1476585007208147E-16 
6.792843707377311E-17 5.651620130235147E-14 
4.0610823954313764E-16 2.5990488581061853E-16 
6.792843707377311E-17 5.651620130235147E-14 
1.4595083887680464E-15 2.1476585007208147E-16 
4.0610823954313764E-16 2.5990488581061853E-16 
1.4595083887680464E-15 2.1476585007208147E-16 
6.792843707377311E-17 5.651620130235147E-14 
4.0610823954313764E-16 2.5990488581061853E-16 
6.792843707377311E-17 5.651620130235147E-14 
1.4595083887680464E-15 2.1476585007208147E-16 
4.0610823954313764E-16 2.5990488581061853E-16 
1.4595083887680464E-15 2.1476585007208147E-16 
6.792843707377311E-17 5.651620130235147E-14 
4.0610823954313764E-16 2.5990488581061853E-16 
6.792843707377311E-17 5.651620130235147E-14 
1.4595083887680464E-15 2.1476585007208147E-16 
4.0610823954313764E-16 2.5990488581061853E-16 
1.4595083887680464E-15 2.1476585007208147E-16 
6.792843707377311E-17 5.651620130235147E-14 
4.0610823954313764E-16 2.5990488581061853E-16 
1.4595083887680464E-15 2.1476585007208147E-16 
6.792843707377311E-17 5.651620130235147E-14 
4.0610823954313764E-16 2.5990488581061853E-16 
1.4595083887680464E-15 2.1476585007208147E-16 
6.792843707377311E-17 5.651620130235147E-14 
4.0610823954313764E-16 2.5990488581061853E-16 
6.792843707377311E-17 5.651620130235147E-14 
1.4595083887680464E-15 2.1476585007208147E-16 
4.0610823954313764E-16 2.5990488581061853E-16 
1.4595083887680464E-15 2.1476585007208147E-16 
6.792843707377311E-17 5.651620130235147E-14 
4.0610823954313764E-16 2.5990488581061853E-16 
1.4595083887680464E-15 2.1476585007208147E-16 
6.792843707377311E-17 5.651620130235147E-14 
4.0610823954313764E-16 2.5990488581061853E-16 
6.792843707377311E-17 5.651620130235147E-14 
1.4595083887680464E-15 2.1476585007208147E-16 
4.0610823954313764E-16 2.5990488581061853E-16 
6.792843707377311E-17 5.651620130235147E-14 
1.4595083887680464E-15 2.1476585007208147E-16 
4.0610823954313764E-16 2.5990488581061853E-16 
1.4595083887680464E-15 2.1476585007208147E-16 
6.792843707377311E-17 5.651620130235147E-14 
4.0610823954313764E-16 2.5990488581061853E-16 
6.792843707377311E-17 5.651620130235147E-14 
1.4595083887680464E-15 2.1476585007208147E-16 
4.0610823954313764E-16 2.5990488581061853E-16 
6.792843707377311E-17 5.651620130235147E-14 
1.4595083887680464E-15 2.1476585007208147E-16 
4.0610823954313764E-16 2.5990488581061853E-16 
6.792843707377311E-17 5.651620130235147E-14 
1.4595083887680464E-15 2.1476585007208147E-16 
4.0610823954313764E-16 2.5990488581061853E-16 
6.792843707377311E-17 5.651620130235147E-14 
1.4595083887680464E-15 2.1476585007208147E-16 
4.0610823954313764E-16 2.5990488581061853E-16 
6.792843707377311E-17 5.651620130235147E-14 
1.4595083887680464E-15 2.1476585007208147E-16 
4.0610823954313764E-16 2.5990488581061853E-16 
1.4595083887680464E-15 2.1476585007208147E-16 
6.792843707377311E-17 5.651620130235147E-14 
4.0610823954313764E-16 2.5990488581061853E-16 
6.792843707377311E-17 5.651620130235147E-14 
1.4595083887680464E-15 2.1476585007208147E-16 
4.0610823954313764E-16 2.5990488581061853E-16 
6.792843707377311E-17 5.651620130235147E-14 
1.4595083887680464E-15 2.1476585007208147E-16 
4.0610823954313764E-16 2.5990488581061853E-16 
1.4595083887680464E-15 2.1476585007208147E-16 
6.792843707377311E-17 5.651620130235147E-14 
4.0610823954313764E-16 2.5990488581061853E-16 
1.4595083887680464E-15 2.1476585007208147E-16 
6.792843707377311E-17 5.651620130235147E-14 
4.0610823954313764E-16 2.5990488581061853E-16 
1.4595083887680464E-15 2.1476585007208147E-16 
6.792843707377311E-17 5.651620130235147E-14 
4.0610823954313764E-16 2.5990488581061853E-16 
1.4595083887680464E-15 2.1476585007208147E-16 
6.792843707377311E-17 5.651620130235147E-14 
4.0610823954313764E-16 2.5990488581061853E-16 
1.4595083887680464E-15 2.1476585007208147E-16 
6.792843707377311E-17 5.651620130235147E-14 
4.0610823954313764E-16 2.5990488581061853E-16 
1.4595083887680464E-15 2.1476585007208147E-16 
6.792843707377311E-17 5.651620130235147E-14 
4.0610823954313764E-16 2.5990488581061853E-16 
6.792843707377311E-17 5.651620130235147E-14 
1.4595083887680464E-15 2.1476585007208147E-16 
4.0610823954313764E-16 2.5990488581061853E-16 
6.792843707377311E-17 5.651620130235147E-14 
1.4595083887680464E-15 2.1476585007208147E-16 
4.0610823954313764E-16 2.5990488581061853E-16 
6.792843707377311E-17 5.651620130235147E-14 
